user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,final_errors,block_payoff,final_payoff,bonus,final_payment,error
56100d727ffc8a0005811338,43,female,1,2,6,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.112,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,7,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.173,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,8,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.162,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,11,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.13,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,13,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.31,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,14,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.175,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,16,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.145,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,17,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.115,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,18,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.13699999999999998,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,19,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.28,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,22,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.13,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,23,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.19,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,24,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.165,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,26,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.247,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,28,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.124,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,29,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.224,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,32,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.166,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,36,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.203,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,37,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.168,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,38,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.103,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,39,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.111,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,40,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.132,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,43,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.215,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,44,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.211,7,1,136,277,0.277,1.7269999999999999,1
56100d727ffc8a0005811338,43,female,1,2,45,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.15,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,46,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.205,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,50,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.174,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,51,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.318,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,54,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.319,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,55,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.113,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,56,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.111,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,58,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.199,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,60,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.17,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,61,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.308,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,62,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.129,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,63,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.112,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,64,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.109,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,65,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.248,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,66,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.11,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,67,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.095,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,70,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.208,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,72,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.28300000000000003,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,73,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.185,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,75,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.132,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,76,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.112,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,79,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.16899999999999998,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,80,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.348,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,81,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.314,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,82,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.955,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,83,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.496,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,86,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.14300000000000002,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,87,Ambigous_right,3,0,0,0,left,right,right,1,2,1,1.214,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,91,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.3,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,93,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.109,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,95,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.193,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,97,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.181,7,1,136,277,0.277,1.7269999999999999,0
56100d727ffc8a0005811338,43,female,1,2,98,Clear_not_profit_side,3,0,0,0,left,right,right,1,2,1,0.407,7,1,136,277,0.277,1.7269999999999999,0
578f9f52eeaf6d00018d4f20,30,male,1,1,1,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.234,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,3,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.08199999999999999,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,5,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.097,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,7,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.095,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,8,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.133,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,9,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.035,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,10,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.13,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,11,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.087,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,13,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.039,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,14,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.069,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,16,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.107,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,19,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.048,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,20,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.022,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,21,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.027000000000000003,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,22,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.05,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,23,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.036000000000000004,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,25,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.017,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,27,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.036000000000000004,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,28,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.022,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,29,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.015,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,33,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.018000000000000002,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,34,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.021,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,39,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.017,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,41,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.068,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,42,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.058,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,43,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.012,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,44,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.091,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,45,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.061,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,46,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.055,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,47,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.084,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,48,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.01,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,50,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.085,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,52,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.011,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,54,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.006,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,56,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.07400000000000001,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,58,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.046,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,61,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.047,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,62,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.078,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,64,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,12.626,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,65,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.06,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,66,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.14400000000000002,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,67,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.107,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,68,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.126,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,69,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.08199999999999999,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,72,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.094,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,74,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.035,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,76,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.034,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,77,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.084,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,78,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.017,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,79,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.095,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,83,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.08900000000000001,59,1,200,398,0.398,1.848,1
578f9f52eeaf6d00018d4f20,30,male,1,1,85,Clear_not_profit_side,3,0,0,0,left,right,left,2,1,0,0.04,59,1,200,398,0.398,1.848,1
